borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,interest_rate_change,unemployment_rate,inflation_rate,gdp_growth_rate,housing_market_index,utility_payment_history,rental_payment_history,social_media_activity_score,spending_behavior_score,fraud_score,inconsistent_application_data,geo_location_mismatch,customer_lifetime_value,cross_product_ownership,customer_satisfaction_score
341,37666.69407,Employed,546,0.389379127,48299.83346,45,PhD,Widowed,2,24,341,Auto,8681.384432,14.17796743,320,47700.07768,0.516587079,Annually,29010.94818,0,-0.143701116,9.451495209,3.732445424,-1.120649243,251.0516321,0.2131228,0.104934219,86.92000881,82.15085169,0.654980694,0,0,7291.370459,0,82.21713408
342,53655.30817,Employed,836,0.103621665,3470.421907,23,High School,Married,0,24,342,Business,21893.89677,10.56855535,265,35438.79721,0.552253781,Monthly,44405.39595,2,-0.192652685,9.202302306,4.698118531,0.034041088,265.4162091,0.867435602,0.027237103,67.15277878,50.86746321,0.287840293,0,0,45452.08076,4,76.86478356
343,53674.49857,Employed,430,0.335781596,44628.83172,33,Bachelor's,Single,7,9,343,Business,27333.42999,2.509069699,49,36429.41424,0.604709908,Annually,23676.98234,4,0.425322451,13.86100845,1.207806604,-1.711393675,249.4788679,0.598869977,0.292380113,9.894282205,27.77140325,0.24079931,0,0,28911.28041,3,71.36930471
344,42395.85237,Employed,652,0.345316674,29267.17886,37,Master's,Married,0,22,344,Auto,2102.712044,7.719247142,232,85295.31357,0.985038309,Annually,37328.33369,4,0.835591252,12.47919265,7.016726246,1.628376003,314.6143095,0.7636831,0.395770832,66.40723677,30.29170681,0.128248206,0,0,44131.76224,1,82.73648712
345,42934.42542,Retired,495,0.355075299,28632.05877,33,Bachelor's,Single,4,12,345,Auto,22761.53725,13.52612578,198,55600.50845,0.833930111,Monthly,40233.58089,4,0.333512123,13.90887032,8.605950769,4.95031225,281.3414152,0.956826038,0.552076696,61.16473327,22.38423886,0.756514724,0,0,41367.49908,0,10.04636087
346,53480.74906,Employed,681,0.196808832,25513.64823,24,Master's,Widowed,8,17,346,Personal,39286.4547,2.775242748,54,71927.85119,0.889276513,Annually,36824.71044,1,-0.056834808,5.618964657,4.19164385,-4.744864511,455.8385853,0.644039273,0.292749825,47.3356687,14.49929578,0.690756656,0,0,4909.02034,0,67.84971975
347,28278.73488,Employed,526,0.385621089,4400.310209,58,High School,Married,6,25,347,Mortgage,34322.25676,14.84982211,125,89755.33237,0.888069702,Monthly,46266.48684,1,0.558410229,9.29250584,1.414298225,3.99848006,378.5445068,0.982609991,0.984059572,41.92580984,18.44904119,0.609877127,0,0,11156.26263,3,26.58272353
348,28888.04338,Employed,775,0.136556595,5403.965735,31,PhD,Married,3,28,348,Mortgage,32122.69245,14.31243681,271,90223.29677,0.767536875,Monthly,22341.71153,2,0.281942648,13.10966554,9.880980376,-4.96073943,459.4625535,0.311764052,0.291745168,88.70697629,6.317804995,0.040840443,0,0,8117.794604,3,78.58716641
349,39223.33668,Employed,776,0.179708135,30444.68828,60,Bachelor's,Single,8,29,349,Business,45568.21599,2.55670549,16,33186.65091,0.898744489,Quarterly,8656.271958,3,-0.878779286,4.33377393,3.373284299,-1.357721189,383.6547966,0.186267182,0.440975388,24.51480199,88.84508649,0.762828866,0,1,41708.19711,3,95.68687598
350,46798.29272,Self-employed,564,0.450988019,17706.97,43,Bachelor's,Single,8,15,350,Auto,1883.568481,14.10107983,79,95268.90068,0.797903766,Annually,2390.553185,1,-0.808672827,12.53594585,2.139590095,-3.313931937,488.3968594,0.403309888,0.103276166,39.8310057,93.10078096,0.641887577,1,0,43259.8847,2,90.14895298
351,54663.61348,Employed,671,0.39548926,45946.13526,43,PhD,Divorced,1,19,351,Personal,28295.33172,6.402289969,239,2975.15026,0.657273049,Quarterly,12322.99348,0,-0.924166112,5.195680601,4.327772572,2.573417807,354.2947113,0.470799415,0.260626513,32.91154129,58.67703925,0.963888868,0,0,26870.60398,1,11.49522225
352,72130.34325,Self-employed,785,0.105498222,20922.93633,31,Bachelor's,Single,9,27,352,Business,39580.09357,12.90357376,134,37995.13832,0.780555054,Annually,7159.875194,2,-0.086367348,12.69742506,7.647013366,-4.493891592,485.4200553,0.895361543,0.04833214,77.1201029,84.04895566,0.58720213,0,0,6104.725553,1,36.95524207
353,62864.89435,Retired,733,0.199350504,8020.791476,24,Master's,Single,9,22,353,Personal,27525.43375,7.148175059,184,89631.98632,0.766754293,Annually,27897.43707,3,0.651706869,10.34401125,3.645249372,0.534849536,163.2679562,0.559940439,0.559508633,91.64653062,18.35711027,0.303951907,0,0,7645.214309,3,36.43227572
354,47600.92205,Unemployed,510,0.185762593,36021.22284,50,PhD,Divorced,5,10,354,Auto,16870.88208,7.451544021,347,27826.36954,0.911726527,Quarterly,9247.266861,0,-0.373833661,5.318831898,6.172328835,-2.050738662,120.9910723,0.292180999,0.751064683,84.97816987,90.16738252,0.381520552,1,0,40863.89181,2,12.22962664
355,49714.75688,Employed,676,0.208322531,15374.31765,43,Master's,Single,3,29,355,Auto,7676.27769,10.06228173,164,27671.60431,0.990863609,Quarterly,1946.685364,4,-0.231679634,8.680250152,4.74003995,-3.663297511,331.6500741,0.742634283,0.195709814,79.77039303,50.63615596,0.175840705,0,0,46530.31669,3,9.812605335
356,34962.05953,Unemployed,694,0.199023908,26748.04506,74,Master's,Single,7,26,356,Auto,44490.59052,11.95544516,278,30610.91737,0.705521283,Quarterly,1799.491443,1,0.818954217,11.182862,2.05987593,2.718182121,493.3972823,0.505831937,0.367910938,98.67899456,6.716499261,0.722914182,0,0,10774.30857,3,38.4890135
357,49722.30296,Unemployed,749,0.125010518,35193.80649,62,High School,Divorced,6,27,357,Mortgage,24067.35723,1.956153538,168,61425.18179,0.881695339,Monthly,41578.47492,0,0.673806891,10.60623481,3.972583112,-2.825831657,267.0420989,0.162131945,0.016616227,69.71445504,14.13127445,0.70772166,0,0,1545.741247,1,99.20715505
358,45670.12042,Retired,663,0.283576207,45112.94145,37,Master's,Widowed,6,12,358,Auto,44027.64465,9.50760594,173,44114.11117,0.549881502,Annually,29572.49657,3,0.330096225,8.126966355,7.523834551,-2.763247879,184.8173449,0.576819788,0.839522056,75.10537912,30.89764608,0.200650015,0,0,17216.69235,2,56.89426511
359,54840.77841,Unemployed,756,0.39309339,39817.36855,20,High School,Widowed,9,14,359,Business,29706.754,4.02089542,225,72810.11622,0.888415685,Monthly,17904.26509,2,-0.466392436,13.79239835,6.508035076,-2.249232149,308.6165797,0.911394537,0.779963525,98.28025397,4.355758035,0.158489323,0,0,2494.470093,1,62.17816286
360,37591.53585,Self-employed,525,0.34269269,34141.69233,69,Bachelor's,Single,8,9,360,Mortgage,34035.41371,6.170318491,37,89543.60894,0.685708456,Annually,44711.40214,0,-0.765917035,9.231160974,2.078005419,0.867667638,359.5194498,0.842622617,0.063254031,0.69907854,30.9293378,0.077004933,0,0,41570.77089,3,47.101891
361,57790.19771,Unemployed,430,0.369148667,34302.02594,21,Bachelor's,Single,4,27,361,Personal,40408.79656,6.197576993,303,67582.83781,0.519695081,Annually,3509.83057,2,-0.967882355,9.070407582,2.469901687,1.596659317,226.0714782,0.586809973,0.364867609,63.40483764,5.993043312,0.911975744,0,0,25084.1006,4,66.23305523
362,72991.0837,Unemployed,775,0.132459671,47350.30756,43,High School,Divorced,5,13,362,Business,33298.62169,7.832314593,200,20844.43866,0.681623089,Monthly,49016.10364,4,-0.785978655,3.747007079,6.766600234,-4.823974763,385.9077434,0.377083174,0.955286614,73.8971532,23.60276052,0.233069834,0,0,32451.17816,0,95.66620807
363,48368.59777,Unemployed,576,0.480596284,15495.38078,28,Master's,Divorced,0,3,363,Business,20504.68719,6.01084156,133,93301.84928,0.805321375,Monthly,30814.58951,3,-0.414807113,14.06544468,8.320738729,-2.581303639,490.0458028,0.086978751,0.392027056,91.78270538,26.56697559,0.344163527,0,0,21162.75893,3,58.86979536
364,56025.67583,Employed,455,0.435396734,1054.492616,19,PhD,Widowed,5,21,364,Personal,26168.03581,2.949375099,241,26817.0409,0.559625084,Annually,9173.212698,3,0.103580127,5.125398824,4.145270464,-0.690291575,458.7852487,0.469648923,0.526208677,88.38443042,99.43689764,0.280504508,0,0,17929.8698,2,6.503845972
365,60352.15988,Employed,517,0.422036127,14325.77341,31,PhD,Married,1,29,365,Mortgage,40349.23071,3.46598797,70,15414.48239,0.962017246,Quarterly,33953.45495,1,-0.871999834,9.340136321,6.357796767,-1.680230478,216.6341494,0.752079438,0.355242861,84.19606812,23.55466738,0.413624603,0,0,11887.82024,4,49.28905692
366,43981.69292,Self-employed,489,0.429193522,11676.6776,61,High School,Single,5,14,366,Business,19308.86452,1.951412805,107,9451.744247,0.538836207,Quarterly,38169.06299,3,-0.727544443,12.64281122,2.535792299,3.841706585,230.6894733,0.36027372,0.596131388,94.57912719,23.91864489,0.714048799,0,0,38756.0948,2,99.27512733
367,53361.38723,Self-employed,716,0.473084203,33429.89467,47,Bachelor's,Married,8,21,367,Business,20017.95138,7.848362652,273,56556.6822,0.96500336,Quarterly,21467.13917,0,-0.637838595,5.585439323,3.802387032,2.877087309,248.6164898,0.235446826,0.978156876,53.73791879,68.67889684,0.870595634,0,0,35081.83164,3,38.74027206
368,50188.88601,Employed,845,0.317701586,32051.86839,66,Bachelor's,Married,7,10,368,Business,5688.815687,14.38504388,323,11819.36502,0.853568759,Quarterly,43081.63031,0,0.263964186,9.32847948,1.182431851,1.258902155,257.8211114,0.931379719,0.997502503,0.692009558,85.93574785,0.18259875,0,0,18675.72024,3,59.38812372
369,51465.14148,Self-employed,340,0.180112807,30079.60775,29,PhD,Divorced,8,16,369,Mortgage,45814.63733,3.061615519,147,14308.20047,0.664856088,Annually,7536.620365,0,0.231579598,5.888218911,7.91448353,-1.61957584,140.1277997,0.8215557,0.774714978,1.10543987,38.70554126,0.686412344,1,0,16734.69058,0,10.66367634
370,38404.85324,Employed,606,0.346713443,1795.928717,43,High School,Single,9,7,370,Mortgage,5460.779432,14.27457066,294,30353.03282,0.695375174,Quarterly,13941.87918,4,0.101531453,12.11633997,4.609088378,2.006723448,404.7851356,0.638275619,0.404311098,54.46390556,87.56180199,0.352562142,0,0,1060.901054,2,14.11804987
371,50367.65261,Retired,637,0.397152597,36710.12467,61,PhD,Single,7,4,371,Mortgage,32762.24969,11.40038045,131,28524.47446,0.870404682,Quarterly,4674.618079,3,-0.498997151,9.772094014,8.345130163,3.436380128,246.1357054,0.136783344,0.494432201,43.52722389,34.01420207,0.980527168,0,0,4114.054372,4,87.46814532
372,57469.97437,Unemployed,613,0.395166957,16852.99021,50,Master's,Divorced,2,27,372,Business,21246.52946,10.10623384,36,60621.83128,0.80073555,Quarterly,10543.89203,3,-0.257760618,13.27171032,7.375356964,0.948303774,451.9279907,0.14490884,0.356731328,45.12450534,19.70158796,0.298919159,0,0,31539.52072,0,30.03446283
373,71767.15412,Unemployed,374,0.30857961,33587.74346,30,Master's,Married,7,20,373,Auto,20875.35012,10.2112497,353,81766.15531,0.835821461,Annually,11936.4406,0,-0.806620567,13.73469603,8.458698392,2.844614669,470.7762492,0.103219591,0.98557463,40.04047372,32.96388243,0.007192956,0,0,26215.7582,2,30.54512734
374,64389.06239,Self-employed,578,0.127383488,28272.343,31,High School,Divorced,5,23,374,Personal,34298.03999,12.66082325,157,76254.29079,0.694582308,Monthly,45881.65955,1,-0.547078792,10.78480179,3.570928026,2.491049614,109.7725237,0.616296667,0.707760306,91.77258091,60.93563739,0.515639974,0,0,22305.35702,3,38.7212996
375,82297.73686,Employed,475,0.248445175,17793.81535,41,High School,Widowed,5,25,375,Auto,4287.592899,2.943418169,23,26617.20324,0.743906741,Quarterly,3905.484438,1,0.795410453,11.70469495,2.665978574,0.717373112,495.401228,0.115562796,0.448931445,35.91703512,36.71431593,0.150731084,0,0,41547.6098,0,96.64786729
376,38489.78656,Employed,572,0.468306643,7594.237088,51,Master's,Single,5,11,376,Mortgage,30091.58336,8.314183368,98,24908.39455,0.994933742,Annually,21370.75601,3,0.959383493,9.590641199,9.747151144,-1.878167832,384.0090926,0.842627199,0.01211527,85.62269418,67.2893804,0.044494427,0,0,25691.01202,3,8.439049604
377,63084.80955,Self-employed,588,0.333779564,5626.525985,61,Bachelor's,Widowed,2,16,377,Business,38829.55751,10.91073037,120,96596.25725,0.606961435,Annually,26619.93436,3,0.295319171,7.613144797,7.455950083,2.45782158,308.1568904,0.992965002,0.520483414,90.28647938,23.69358794,0.698269232,0,0,19840.18549,1,81.87641026
378,52750.13009,Employed,571,0.315332777,41744.39832,43,High School,Divorced,9,20,378,Business,41582.42514,9.422076008,356,1319.506038,0.708928093,Quarterly,44934.65269,2,0.833646584,10.77741508,8.506380411,-2.932036336,255.8110433,0.366348185,0.983928202,49.950177,70.0992894,0.732259283,0,0,8901.561029,1,34.15578765
379,82847.044,Retired,365,0.207541406,46001.47956,38,Master's,Single,0,4,379,Auto,9355.98908,12.74251746,277,88032.19304,0.645911594,Monthly,49884.81093,3,0.285483801,13.89946348,1.118200363,2.794883465,307.407253,0.453669847,0.523060909,44.69380374,34.74383632,0.460699013,0,0,41213.7124,0,84.9468026
380,37875.52572,Unemployed,782,0.247379568,32839.61429,45,Master's,Widowed,3,22,380,Auto,44973.53345,2.475668072,233,20372.98765,0.882555755,Monthly,37669.40575,0,-0.933607028,8.000164565,4.190154583,3.045466921,229.8498896,0.711667177,0.182426685,76.10206042,45.58683716,0.676885517,0,0,29236.16426,0,99.17556495
381,37404.17237,Self-employed,547,0.458138436,6068.271628,65,Bachelor's,Widowed,9,22,381,Personal,33151.1585,10.82446403,85,94754.79015,0.882006313,Monthly,48539.54953,4,0.99352517,6.772920316,7.685350215,3.221448796,349.0751255,0.937153006,0.022093747,70.79715076,55.77451404,0.538239448,0,0,5530.53833,2,34.86674102
382,41009.11032,Self-employed,455,0.366585219,20699.33363,53,Bachelor's,Married,5,23,382,Business,44210.88524,8.70937436,344,34559.57484,0.64622273,Annually,39355.05663,3,-0.802095397,7.661243263,1.701845497,-0.27084029,137.1921106,0.894093774,0.354703758,32.85351166,68.62250032,0.629801108,0,0,32796.0215,4,12.93563662
383,18141.56414,Employed,346,0.414954811,36718.02081,57,Bachelor's,Single,9,17,383,Auto,24778.75514,6.618671664,321,44315.0015,0.540695158,Quarterly,48160.13205,3,0.365283603,8.224771563,6.106059366,-3.075192322,348.4490412,0.057591829,0.918228056,10.25481259,23.87136918,0.596703973,0,0,21828.46653,4,14.4375498
384,42113.67467,Self-employed,753,0.281738169,39211.22332,19,Bachelor's,Widowed,1,13,384,Personal,27559.63391,6.09371226,113,70858.50109,0.505716338,Quarterly,35363.5363,0,-0.494327594,3.882732348,4.861654907,-4.002763999,210.1379401,0.169071803,0.996554108,26.48524002,83.59455374,0.665822764,0,0,40757.92496,1,75.87408909
385,38613.01008,Retired,500,0.352098888,6792.712492,59,PhD,Widowed,6,11,385,Mortgage,46032.87557,9.881240542,148,58973.07062,0.713725267,Annually,3988.171273,2,-0.216037774,8.981302085,1.158548564,2.433612505,107.0539316,0.754597199,0.945367975,13.10285058,72.18427498,0.199630649,1,0,46026.81525,1,14.49215523
386,52255.9068,Employed,423,0.199353443,1001.505223,26,Bachelor's,Married,6,3,386,Auto,45095.56762,13.52843756,202,32134.96331,0.705168797,Quarterly,20096.00935,3,0.29186837,8.931770977,3.123780194,3.862613845,321.0823065,0.688893108,0.729419993,29.47322758,23.4097919,0.26870662,0,0,30422.82485,1,26.04215685
387,55126.33964,Employed,300,0.382184332,35894.71525,40,PhD,Widowed,3,9,387,Mortgage,22959.8828,8.198375002,153,55606.17613,0.994194939,Quarterly,32329.86419,1,-0.127025301,10.06132593,3.563127902,1.508383588,331.3791023,0.133218594,0.558142728,26.18215656,97.49745626,0.43996315,0,0,36849.02815,3,20.43983437
388,78142.56259,Employed,490,0.271040533,18473.21262,32,High School,Widowed,3,6,388,Personal,14446.21895,12.63376272,84,73205.33499,0.734901038,Monthly,17535.92547,1,-0.498907882,7.353840366,2.006739517,-3.558399396,270.6276019,0.502064582,0.590686146,63.77114239,66.4796991,0.446128009,0,0,3772.951533,4,35.5678564
389,64256.35757,Employed,815,0.277018206,13469.58525,30,Master's,Widowed,0,22,389,Mortgage,20265.35129,6.929111155,339,4712.327117,0.628209185,Quarterly,13669.19591,1,-0.331107626,10.35729115,6.683832188,4.348964485,128.914493,0.780814631,0.538992009,95.44960285,45.24268865,0.774411712,0,0,28452.5173,0,7.436657515
390,41346.44517,Retired,741,0.35972893,1631.97602,40,PhD,Married,1,21,390,Business,20000.4521,2.882325248,178,1614.330873,0.945614721,Quarterly,28869.96336,4,-0.316903766,13.53859572,3.181580886,4.891020145,457.3371811,0.218780682,0.707049305,68.57437323,15.75273256,0.367393659,0,0,38011.65894,1,85.67424824
391,36523.77993,Employed,442,0.474512249,27474.67093,34,High School,Widowed,8,11,391,Business,15056.47687,2.330327442,179,46077.66044,0.745533975,Annually,46675.09384,4,0.918647809,14.46565189,3.498575497,-0.666213901,344.5723229,0.871287636,0.418873227,92.66494081,53.32210023,0.162505156,0,0,25341.34532,2,86.01463118
392,57378.78757,Self-employed,490,0.125602539,42706.38604,65,High School,Widowed,9,16,392,Mortgage,14160.40061,2.193014013,65,13617.74347,0.799587818,Annually,1749.093676,3,0.597226032,10.00334659,9.084147384,0.948252893,146.2853198,0.052971775,0.669204005,78.41322586,16.47758868,0.25146597,0,0,30083.95439,0,41.29328985
393,30196.50189,Retired,832,0.429897295,47923.95067,19,PhD,Single,7,19,393,Business,43192.08389,6.632026916,270,66602.257,0.547834355,Monthly,38461.56018,3,-0.082902457,3.511091448,5.204107834,2.7722852,304.3722306,0.782195085,0.121612115,72.78776221,42.94916787,0.214733502,0,0,45048.46109,0,61.2087569
394,77471.88149,Unemployed,526,0.216953244,28721.50258,37,High School,Single,7,27,394,Personal,4423.234114,6.052709636,122,21798.21939,0.691458204,Annually,36136.3639,3,-0.600358159,14.63083197,4.529153323,2.363897901,298.9017264,0.6158189,0.265695307,41.40619402,40.87125227,0.731660019,0,0,10706.87903,0,64.19515709
395,67691.60181,Unemployed,612,0.277567782,26208.60506,37,High School,Married,8,5,395,Business,34202.94792,11.19214982,243,43568.68513,0.972111837,Monthly,48197.67127,4,0.622032221,11.47034473,7.514839345,4.677871919,124.1607475,0.315199347,0.836003039,32.47945029,71.99396443,0.470339615,0,0,5814.07887,4,74.92581153
396,42962.36522,Self-employed,601,0.108765332,5167.762889,63,PhD,Divorced,6,14,396,Mortgage,9468.182521,11.52809027,172,20168.25822,0.794752692,Monthly,46535.56112,3,-0.685635057,7.031563783,9.186524172,-3.851169089,342.7438814,0.720932548,0.903748931,84.62773725,19.23831812,0.708630698,0,0,34841.53704,1,52.06900875
397,24302.98206,Self-employed,759,0.220418431,27894.76728,20,High School,Single,8,17,397,Mortgage,17880.78878,2.186528579,338,55074.11678,0.672250928,Quarterly,38111.6281,0,-0.579075566,4.765892412,1.225327026,0.807248661,423.3305596,0.782365795,0.539008238,90.53932329,82.18713549,0.416219681,0,0,41319.59637,2,51.03360454
398,70308.08561,Retired,700,0.301052497,19618.97487,72,Bachelor's,Married,9,3,398,Mortgage,4015.608673,4.485164049,30,12047.31921,0.81283359,Monthly,26020.43823,2,-0.267973216,4.721023347,5.034149619,1.919314197,399.6032217,0.933898971,0.031635617,45.18824937,32.6132327,0.889735603,0,0,42674.01924,3,63.13037773
399,48281.90232,Unemployed,692,0.122470431,30749.62876,29,Bachelor's,Widowed,1,4,399,Auto,14228.70821,5.202534977,301,2799.131852,0.955205545,Quarterly,10213.37766,1,0.760696392,5.012932874,6.497032205,3.900984242,181.1877657,0.367774672,0.926973571,0.906309819,44.3988627,0.983520308,0,0,32440.58036,2,70.30483957
400,68567.24468,Unemployed,506,0.296438292,20047.59105,57,Master's,Widowed,5,16,400,Mortgage,38652.63248,8.892761786,61,5587.597992,0.6369953,Monthly,27261.78592,1,-0.736426663,3.546870259,3.867067883,3.741096277,444.9170118,0.686016736,0.702064258,79.25310589,77.23409756,0.669842509,0,1,41827.45749,2,34.6690377
