borrower_id,income,employment_status,credit_score,debt_to_income_ratio,loan_amount_requested,age,education_level,marital_status,num_of_credit_inquiries,credit_history_length,loan_id,loan_type,loan_amount,interest_rate,loan_term,collateral_value,loan_to_value_ratio,repayment_schedule,current_balance,num_of_late_payments,loan_default
778,46287.22047,Employed,674,0.237058059,14880.93577,29,PhD,Divorced,8,24,778,Auto,42805.47595,4.659380367,115,27482.18968,0.605210242,Annually,18194.01968,3,0
779,48883.49856,Unemployed,461,0.445863569,20615.32897,71,PhD,Widowed,0,14,779,Mortgage,13965.25848,9.439164319,350,94786.44891,0.760635403,Annually,6454.817493,0,0
780,59310.08146,Employed,679,0.161970124,40781.44008,21,PhD,Single,3,3,780,Personal,26455.59088,9.204310431,209,46654.58953,0.960698794,Quarterly,22825.58784,0,0
781,52665.51501,Retired,657,0.133094734,1679.24466,48,High School,Single,0,5,781,Mortgage,23076.29041,8.037593674,311,6350.203646,0.819808366,Monthly,13584.73081,1,0
782,29969.83462,Self-employed,487,0.293815198,32819.56219,35,High School,Single,0,7,782,Mortgage,1570.600076,8.924716316,180,73062.00738,0.586461249,Quarterly,17595.25279,3,0
783,55702.96777,Unemployed,621,0.220967805,33774.95002,33,PhD,Married,7,1,783,Personal,28283.79501,8.13917354,160,33220.10618,0.841378462,Monthly,4715.632573,3,0
784,59158.78618,Employed,749,0.325363346,40134.13324,57,PhD,Married,1,23,784,Auto,33414.69188,9.133660942,260,65522.14874,0.713601514,Quarterly,21406.40254,3,0
785,58396.85672,Unemployed,773,0.421521956,46704.89401,53,Master's,Widowed,0,29,785,Auto,30003.80582,11.15933039,267,28319.63987,0.795764399,Quarterly,49162.88055,4,0
786,66211.71088,Retired,312,0.154859395,1986.754599,42,PhD,Divorced,7,12,786,Personal,37077.71504,2.979980624,53,57289.0023,0.867032018,Annually,16441.65234,2,0
787,62508.83232,Unemployed,483,0.332279634,8535.40157,40,Bachelor's,Divorced,3,11,787,Mortgage,28995.63689,11.61994765,213,77329.17423,0.757473676,Quarterly,43821.46374,2,0
788,56887.70119,Unemployed,410,0.302203504,44422.39341,29,Bachelor's,Divorced,2,24,788,Mortgage,4270.762488,3.334463027,255,92836.86981,0.906991987,Monthly,42159.95708,2,0
789,48947.51433,Employed,807,0.157631514,23467.40955,51,PhD,Married,3,8,789,Mortgage,6705.83068,2.399477979,168,26482.15087,0.86107779,Quarterly,47602.92091,4,0
790,25085.586,Retired,589,0.349599394,28664.94131,53,High School,Single,4,25,790,Business,30227.2543,14.67707576,297,33818.26662,0.80753667,Quarterly,39505.47561,3,0
791,56444.27329,Self-employed,594,0.209456167,33488.33298,54,Master's,Single,0,6,791,Auto,14473.98041,14.41938888,293,46694.50882,0.575396408,Monthly,32979.84135,2,0
792,53115.31531,Self-employed,750,0.295133727,34274.26362,20,High School,Married,0,28,792,Mortgage,4902.611323,2.315893357,249,92753.89635,0.917974555,Annually,42829.22221,3,0
793,54073.68256,Employed,514,0.13290893,46655.27976,26,PhD,Divorced,2,22,793,Auto,22050.53443,7.48392146,30,90187.99225,0.967952793,Monthly,3782.234033,1,0
794,30848.77136,Unemployed,326,0.283833623,49850.52145,70,Bachelor's,Divorced,5,2,794,Mortgage,28161.80731,4.014306667,64,9442.88887,0.568482562,Monthly,23141.53286,2,0
795,33784.15189,Employed,530,0.222585387,36287.71559,35,Master's,Widowed,0,19,795,Personal,17108.55343,8.052156111,96,13627.01766,0.744120565,Monthly,49462.81193,1,1
796,65797.2928,Employed,620,0.428952484,15073.83925,60,High School,Widowed,1,20,796,Personal,36301.25141,12.70739278,284,49803.16314,0.629444371,Quarterly,38480.00756,4,0
797,49406.67269,Employed,532,0.122791491,44107.86771,52,High School,Divorced,6,20,797,Auto,32544.7598,14.33325896,224,11108.61764,0.877261654,Quarterly,48103.7689,0,0
798,60222.51046,Unemployed,736,0.26744291,3411.824812,74,PhD,Married,0,24,798,Auto,17308.09969,10.06241082,115,34885.2969,0.860814818,Monthly,38981.71781,4,0
799,50424.77564,Retired,832,0.28337257,12322.96179,72,Master's,Divorced,6,14,799,Personal,37988.75392,6.277726507,203,15264.34513,0.57044256,Monthly,43744.09837,4,0
800,50446.34209,Employed,702,0.390002431,44971.90016,51,Bachelor's,Widowed,3,1,800,Business,32786.05708,9.644895136,188,63786.01534,0.938513636,Annually,35326.48162,4,0
801,64074.25709,Unemployed,352,0.32971503,13553.38421,58,PhD,Divorced,9,10,801,Personal,32234.82356,5.712017632,158,94974.79546,0.590486532,Quarterly,38025.10022,2,0
802,42259.32908,Retired,612,0.366884935,11811.90192,31,Master's,Married,5,16,802,Mortgage,28117.95734,13.78261915,92,99675.01014,0.898629513,Quarterly,26158.90049,1,0
803,51441.81165,Employed,580,0.410819714,7768.139364,21,High School,Single,7,4,803,Business,1558.093736,13.25040625,204,37836.49268,0.72849018,Quarterly,46211.88504,2,0
804,43065.87067,Self-employed,330,0.444881189,43096.47612,46,PhD,Married,8,27,804,Personal,35128.85199,9.036128629,48,60101.75739,0.664136147,Quarterly,41251.94553,0,0
805,43482.55659,Retired,636,0.225550199,25502.8547,58,High School,Married,5,28,805,Business,19426.04776,5.884785358,337,85698.63153,0.579119631,Monthly,42194.24828,4,0
806,45362.41815,Employed,482,0.315209082,34069.76695,62,High School,Widowed,8,29,806,Business,47187.8758,5.46076062,165,12187.47624,0.583807128,Monthly,33650.45505,3,0
807,53332.00657,Retired,322,0.436043231,12714.25282,67,PhD,Married,3,11,807,Business,41081.25378,1.951142929,141,69111.6589,0.830945277,Annually,15228.99735,0,0
808,42818.77068,Retired,843,0.495780452,38143.98063,32,PhD,Married,5,16,808,Auto,29797.02901,12.51358149,70,41179.94434,0.775215194,Quarterly,1781.48977,1,0
809,68836.34188,Retired,745,0.455807724,38240.2717,45,PhD,Widowed,7,27,809,Personal,13356.91711,7.580173376,235,21011.54295,0.561042711,Quarterly,46782.75647,0,0
810,36580.89047,Retired,373,0.248586905,16317.30322,59,PhD,Widowed,8,20,810,Auto,10982.15227,5.889294533,260,40573.98507,0.55634893,Monthly,29306.01744,2,0
811,47196.92534,Retired,309,0.178066607,21123.44902,33,PhD,Single,2,1,811,Auto,17678.85705,7.859989792,251,8058.048553,0.536155287,Annually,14907.14856,3,0
812,43404.03413,Retired,783,0.295757015,11274.82359,29,High School,Divorced,1,16,812,Mortgage,24351.82924,12.55296287,304,69693.01128,0.871883674,Monthly,7456.755392,2,0
813,71704.66827,Employed,755,0.396656581,48851.49014,69,Bachelor's,Married,5,19,813,Mortgage,15507.20999,3.182291804,298,25647.89554,0.855941043,Quarterly,41476.15828,4,0
814,52948.32165,Self-employed,459,0.297027628,32634.52628,22,Bachelor's,Widowed,3,21,814,Business,26231.54527,13.07835584,215,31484.86168,0.529215495,Quarterly,41826.00972,4,0
815,65477.66809,Unemployed,313,0.293272345,46792.65016,51,PhD,Single,0,22,815,Business,9103.15085,13.61636927,110,12547.58918,0.780135038,Annually,40725.39841,0,0
816,27716.5944,Retired,477,0.435292168,15865.89164,59,High School,Divorced,7,9,816,Mortgage,48907.92783,14.28055685,187,86533.58183,0.542338078,Monthly,32254.1346,4,1
817,54005.75399,Unemployed,711,0.244561512,39312.65474,18,Bachelor's,Widowed,8,9,817,Mortgage,6288.303193,6.866087898,273,49597.70579,0.951872885,Quarterly,18300.76938,4,0
818,63344.46193,Employed,352,0.44391787,38527.07355,56,Bachelor's,Divorced,8,9,818,Personal,46665.26284,4.431395455,282,57428.61434,0.95355871,Quarterly,15203.51424,1,0
819,51234.25984,Retired,707,0.26272192,34891.12694,49,Bachelor's,Divorced,1,27,819,Business,45765.32256,6.544151049,154,57158.55197,0.849116495,Annually,427.7385059,1,1
820,65982.20563,Self-employed,321,0.231293242,48316.30979,43,High School,Married,8,17,820,Business,26742.66361,5.994313299,200,41344.0649,0.963094461,Quarterly,41680.37793,2,0
821,42240.67325,Unemployed,329,0.281595964,20284.21147,34,PhD,Married,6,12,821,Mortgage,36520.60332,3.878077819,283,19656.72659,0.905726515,Quarterly,4371.634875,2,0
822,71140.2116,Retired,559,0.404978783,7405.148856,65,PhD,Widowed,4,25,822,Personal,22366.3666,9.698100046,31,74640.70848,0.914269288,Monthly,31537.7499,1,1
823,84483.47185,Employed,504,0.150400811,33913.7341,44,PhD,Divorced,6,13,823,Mortgage,31871.6943,7.934426167,344,13142.0984,0.784853925,Annually,25203.74734,0,0
824,44557.42159,Self-employed,358,0.178567686,36736.18022,41,Master's,Widowed,8,8,824,Mortgage,17688.22093,13.1869634,311,10835.44213,0.653029599,Annually,26334.46795,1,0
825,43317.46218,Unemployed,770,0.48057793,29177.9681,52,Master's,Widowed,7,16,825,Auto,15756.79197,1.933479337,57,71159.43124,0.608899558,Annually,46335.64227,2,0
826,71800.76716,Unemployed,765,0.170196651,11134.07676,63,Master's,Divorced,5,18,826,Business,29333.25952,10.19221702,106,21279.28353,0.663600011,Monthly,1580.750564,3,0
827,73693.58219,Retired,311,0.327090927,25718.34114,59,High School,Widowed,3,29,827,Personal,25408.35404,11.79980986,75,31023.88876,0.814247715,Annually,38669.61123,4,0
828,42157.09959,Self-employed,589,0.331725787,16297.29709,71,Bachelor's,Divorced,0,27,828,Auto,29397.28209,11.75306868,142,47785.13297,0.586328268,Quarterly,2602.619918,3,0
829,43697.19774,Self-employed,653,0.295849785,21945.85988,56,Bachelor's,Divorced,5,1,829,Business,15046.36848,13.46199856,20,45210.45601,0.629320118,Annually,1907.680297,3,0
830,45773.23087,Self-employed,374,0.357898099,32615.71022,43,High School,Divorced,2,1,830,Mortgage,18980.93376,11.34195553,214,71003.62294,0.734030431,Quarterly,21490.88491,4,0
831,29833.24233,Self-employed,740,0.19193069,37515.52239,66,High School,Divorced,5,12,831,Personal,5111.000071,14.02543583,309,62531.46345,0.616525049,Annually,3153.758717,1,0
832,36220.2208,Employed,540,0.321064907,12379.00985,55,PhD,Single,5,6,832,Business,3561.542241,5.990864098,185,64617.41815,0.794321835,Annually,39457.19756,0,0
833,34937.8885,Self-employed,453,0.248869302,20860.94267,40,PhD,Divorced,3,9,833,Mortgage,13419.39935,8.293327126,84,71548.4059,0.961588014,Monthly,26478.15468,3,0
834,38483.03652,Unemployed,395,0.364666904,14188.91698,39,Master's,Married,1,23,834,Auto,4638.096107,1.690075454,95,29614.96638,0.874044683,Annually,1451.939133,0,0
835,49479.72669,Unemployed,593,0.156489417,10732.94908,21,Master's,Married,8,5,835,Personal,6084.960723,1.593927429,70,32572.16452,0.833213307,Annually,2025.034324,2,0
836,53513.22099,Employed,508,0.328350967,39385.97378,66,High School,Married,1,27,836,Business,40833.49186,4.741709376,32,44080.77592,0.791360738,Monthly,30633.42649,3,0
837,73257.50739,Unemployed,642,0.174108142,45553.38203,26,Master's,Divorced,2,16,837,Auto,2904.811154,2.860897161,168,31092.48622,0.743973955,Quarterly,40305.59088,2,0
838,35024.68939,Unemployed,387,0.211457225,19141.3771,21,Bachelor's,Married,9,18,838,Mortgage,33288.1969,5.012853467,330,98501.31796,0.59328193,Annually,21889.97656,1,0
839,64764.83598,Self-employed,689,0.18748392,37812.66729,24,High School,Single,0,17,839,Mortgage,14355.32969,3.890084476,340,81498.16668,0.947355228,Annually,27729.03358,3,0
840,46790.16734,Unemployed,624,0.173135112,44952.76918,40,High School,Widowed,6,18,840,Business,43705.73835,1.885020335,72,16883.14148,0.624268001,Quarterly,39991.4727,2,0
841,49258.04436,Employed,456,0.430284381,42460.08632,19,Bachelor's,Divorced,0,1,841,Mortgage,24764.62194,13.77560598,75,1056.61851,0.545654439,Monthly,30525.3087,2,1
842,60122.29238,Self-employed,436,0.214283027,9957.856038,66,PhD,Married,8,19,842,Personal,15973.24651,1.611012274,336,4756.935191,0.87500759,Annually,11238.01188,1,0
843,33159.16968,Retired,727,0.470849513,47858.30219,41,PhD,Single,0,22,843,Business,26364.30785,11.43710895,179,24784.31338,0.587807767,Monthly,30652.60129,0,0
844,55736.14619,Self-employed,751,0.48797061,19457.14558,57,Bachelor's,Widowed,4,29,844,Auto,19715.94293,3.553996473,214,11871.98294,0.685948,Quarterly,31413.97295,0,0
845,52496.78312,Employed,440,0.328504188,17622.7924,72,Bachelor's,Single,6,8,845,Business,28650.75217,13.8150999,140,53567.14243,0.514142464,Quarterly,36705.34904,3,0
846,57386.76896,Self-employed,382,0.157200449,4059.135037,48,Master's,Married,2,3,846,Business,6612.110548,13.55274518,256,85870.52466,0.568533971,Monthly,31043.70938,1,0
847,54337.52966,Self-employed,476,0.249819297,24822.50905,64,High School,Single,8,26,847,Auto,49852.53464,10.32766548,117,73806.64698,0.586601815,Quarterly,48462.10652,3,1
848,86829.5021,Employed,497,0.419092905,6341.667166,48,Master's,Widowed,7,25,848,Mortgage,21852.23801,10.57516102,332,21953.10178,0.527205064,Quarterly,9864.415436,0,0
849,40433.90024,Self-employed,720,0.246956291,13178.45123,64,Bachelor's,Married,2,26,849,Auto,18063.30135,1.572078417,133,40230.27597,0.828328478,Annually,47554.53398,1,0
850,42035.04567,Employed,700,0.134806887,16530.18847,57,Master's,Widowed,4,5,850,Personal,35800.28257,14.79576614,329,51035.47385,0.918503898,Monthly,26916.97452,4,0
851,40652.8921,Employed,770,0.322713964,40632.48985,65,Bachelor's,Single,6,23,851,Mortgage,18831.07092,13.35074015,193,81115.48203,0.686657703,Annually,33597.80702,1,1
852,41667.84321,Retired,517,0.438048341,43898.94387,68,Master's,Divorced,3,8,852,Business,41830.44095,13.58393405,114,83992.59951,0.937288238,Monthly,4973.079873,1,0
853,40439.19309,Unemployed,474,0.418370555,15820.84956,60,Master's,Divorced,4,19,853,Mortgage,23259.26549,10.39980125,327,91016.97203,0.606673287,Annually,19028.79707,4,0
854,67835.24797,Unemployed,322,0.170049256,43076.20794,51,PhD,Divorced,2,18,854,Mortgage,36258.36225,6.154623537,313,51169.90243,0.662695212,Quarterly,38468.95732,2,0
855,71307.56372,Self-employed,534,0.369105846,43004.31593,72,Bachelor's,Divorced,8,18,855,Personal,6265.207606,13.56425676,272,69580.33727,0.575368497,Monthly,35345.55075,2,0
856,41438.80559,Self-employed,312,0.188201705,38467.89657,41,Master's,Widowed,9,21,856,Mortgage,42459.84009,5.43547853,124,11624.13694,0.810279598,Monthly,2006.969408,2,0
857,37514.6664,Retired,400,0.187283014,8188.060587,66,High School,Divorced,8,1,857,Mortgage,37050.18135,9.096605835,81,56746.25152,0.709934795,Monthly,27329.71317,0,1
858,57071.23335,Retired,835,0.449628709,34825.8195,43,Master's,Widowed,6,15,858,Mortgage,11374.12214,2.846368127,171,25244.83504,0.806641673,Monthly,4413.909648,1,0
859,41716.65434,Retired,822,0.199867581,47306.17916,33,Master's,Married,9,18,859,Business,8119.014478,13.94640101,251,43455.83006,0.880837453,Quarterly,49792.82146,4,0
860,59493.97727,Employed,751,0.205298939,34444.48346,74,High School,Divorced,1,29,860,Mortgage,16498.32509,3.40040118,22,63588.02558,0.772851508,Quarterly,44864.82943,0,1
861,53043.84531,Retired,730,0.100261356,17249.22561,64,Bachelor's,Widowed,6,25,861,Auto,48827.45872,4.536106877,149,26070.10082,0.813815177,Quarterly,1054.033021,4,0
862,27263.83828,Retired,832,0.448267614,25528.38655,30,PhD,Divorced,6,7,862,Mortgage,13584.74715,9.034811135,178,5692.413251,0.967625157,Annually,42932.47895,0,0
863,73212.57802,Self-employed,592,0.417037925,32640.52712,32,PhD,Divorced,4,16,863,Personal,23350.23324,11.8152555,258,1518.268713,0.649532155,Quarterly,45971.48003,0,0
864,76938.1651,Retired,400,0.350931574,26017.95003,44,PhD,Divorced,8,16,864,Mortgage,2470.99106,9.86124263,42,2704.873787,0.679581969,Annually,17677.41113,0,0
865,40808.16964,Employed,801,0.400106306,6877.694145,21,High School,Widowed,2,15,865,Mortgage,20464.14895,4.633807823,23,1330.798883,0.858851681,Annually,35975.08275,4,0
866,44184.4766,Employed,603,0.160819427,16291.13819,33,Master's,Single,3,6,866,Business,28994.68076,1.512731074,254,11480.32813,0.805652759,Quarterly,22105.18731,3,0
867,54287.98086,Self-employed,839,0.283329438,40317.4055,47,Bachelor's,Divorced,0,9,867,Auto,47703.10601,11.72153283,119,24329.1271,0.589266452,Quarterly,32761.62423,0,0
868,55016.85185,Retired,654,0.240487755,43209.48426,61,Master's,Divorced,5,7,868,Mortgage,26320.0662,14.8002989,347,22511.54066,0.688073655,Quarterly,17015.87021,2,0
869,59878.16409,Retired,602,0.137510611,7727.701603,47,PhD,Married,3,14,869,Auto,41136.25898,12.43382712,334,98686.26112,0.733919007,Annually,16127.96183,1,0
870,80153.06808,Employed,795,0.294452194,47666.95087,53,Master's,Single,0,11,870,Personal,27809.25449,7.712789345,205,30947.60747,0.709694919,Monthly,21221.69444,3,0
871,47345.79159,Retired,526,0.46829586,17112.30827,20,High School,Widowed,1,21,871,Business,2998.465658,13.70085803,319,13178.36794,0.589137404,Quarterly,7278.387933,3,0
872,38025.54133,Retired,535,0.116023648,33453.3732,39,High School,Married,2,16,872,Auto,16435.40548,7.032943587,144,54783.47314,0.962215046,Annually,41556.94822,4,0
873,29310.21158,Retired,754,0.216584365,37839.43215,66,Bachelor's,Divorced,8,25,873,Business,29201.92588,8.586610137,292,85866.76681,0.881159381,Annually,17434.89477,3,0
874,39036.0494,Unemployed,312,0.183016374,40785.3655,39,Bachelor's,Married,7,6,874,Mortgage,47579.10433,7.94125186,302,67967.00749,0.740677916,Quarterly,20007.4777,4,0
875,49503.09541,Self-employed,509,0.195258661,47341.73541,67,PhD,Married,6,22,875,Personal,43097.38763,7.542922281,174,29960.16787,0.840030514,Annually,44702.73064,4,1
876,76918.36795,Unemployed,696,0.463373821,16333.05785,74,Bachelor's,Divorced,3,27,876,Business,12189.42509,11.96507539,289,56380.8079,0.948641336,Quarterly,24831.1907,2,0
877,42235.83051,Self-employed,399,0.287227622,43066.81627,67,Master's,Single,0,16,877,Mortgage,11785.38167,8.611380248,214,71628.16943,0.568087071,Annually,27212.69547,0,0
878,53356.81927,Employed,330,0.286519765,7452.658268,72,High School,Single,7,20,878,Auto,10857.47539,5.775681147,107,72946.39699,0.625186525,Monthly,47824.90624,3,0
879,49753.65656,Retired,827,0.404230257,35547.00441,66,High School,Married,3,29,879,Personal,46202.44592,4.985135263,234,66820.5763,0.771350624,Annually,44336.31916,0,1
880,67825.8991,Self-employed,628,0.161796882,37356.90875,29,High School,Divorced,2,16,880,Personal,42780.6415,2.009588779,248,87145.63727,0.899505186,Quarterly,8473.335444,0,0
881,87903.98639,Unemployed,465,0.294906142,34208.43882,72,Bachelor's,Widowed,8,12,881,Auto,38969.28818,9.373134685,128,87075.49311,0.518127448,Monthly,23660.7515,0,0
882,42036.96841,Retired,758,0.271994086,13363.42207,38,High School,Married,9,17,882,Auto,20244.0206,4.604479108,203,58104.18766,0.992009075,Quarterly,48564.81137,4,0
883,42658.40836,Employed,399,0.338764276,43779.1142,73,High School,Widowed,3,5,883,Personal,25714.65451,3.499807947,287,43270.70873,0.727453301,Annually,18618.31491,0,1
884,65662.41316,Self-employed,472,0.499823081,9274.064705,21,High School,Married,3,27,884,Business,23752.25549,10.32670451,117,64336.24441,0.67961557,Monthly,18578.65543,3,0
885,60228.37234,Self-employed,461,0.407779558,3628.104785,48,PhD,Married,8,25,885,Personal,13416.50727,10.69632498,15,81912.09414,0.646362219,Monthly,9751.511589,4,0
886,77700.60989,Self-employed,562,0.259146281,36155.78454,61,PhD,Divorced,1,13,886,Auto,25746.37426,11.65409105,29,1062.384432,0.587178354,Annually,5716.155706,3,0
887,58758.92278,Retired,573,0.431021221,24298.31005,48,Bachelor's,Divorced,4,8,887,Business,2494.330845,8.298288101,318,99203.7024,0.895786954,Monthly,37015.23954,4,0
888,44610.61864,Unemployed,302,0.168283345,42605.80298,40,High School,Widowed,3,24,888,Mortgage,7458.708301,13.56973717,31,18697.93035,0.977707082,Monthly,38501.52344,1,0
889,58859.82246,Unemployed,327,0.112185475,19786.45991,71,Bachelor's,Widowed,8,5,889,Personal,44442.89021,14.14062717,133,47289.77407,0.706822377,Monthly,48450.64818,1,1
890,66630.55371,Self-employed,625,0.181779349,9245.650837,70,High School,Single,4,12,890,Auto,37832.30858,12.39950769,148,87266.95862,0.976210347,Quarterly,38670.91055,1,0
891,62307.23272,Employed,448,0.236164622,41985.66743,37,High School,Divorced,8,9,891,Mortgage,21720.55204,10.08051201,91,22891.5197,0.911898808,Quarterly,12167.6247,1,0
892,57609.11047,Employed,839,0.304232303,27896.57195,32,High School,Married,8,3,892,Personal,26340.36775,5.600232873,165,47941.12478,0.740525564,Monthly,2005.828914,4,0
893,66000.12034,Unemployed,787,0.346051656,10270.59383,40,Bachelor's,Married,1,3,893,Personal,19129.94541,14.76975644,36,13691.92693,0.83701309,Annually,49271.86922,0,0
894,67539.43386,Employed,737,0.464242287,36298.81593,45,Bachelor's,Single,8,1,894,Business,37298.21349,5.200838257,180,39810.09438,0.71749209,Annually,17022.53478,2,0
895,70732.38487,Unemployed,364,0.303941604,26044.56829,33,High School,Divorced,2,25,895,Auto,39425.17178,4.235868447,70,18124.97775,0.779361704,Quarterly,15598.57712,2,0
896,59730.64831,Self-employed,655,0.300510258,30611.33613,54,Master's,Married,3,22,896,Mortgage,38400.97432,7.469080536,312,36680.961,0.529023169,Annually,45297.76049,1,0
897,47493.2288,Unemployed,832,0.120097204,23584.01857,38,Bachelor's,Single,0,18,897,Personal,36407.97452,2.267347705,52,37659.68957,0.848131738,Monthly,29254.99493,0,0
898,52200.7053,Unemployed,551,0.113964621,41606.74021,32,PhD,Single,0,24,898,Business,11020.7126,14.70967527,49,99320.49357,0.526412322,Annually,10743.55869,3,0
899,68097.6345,Self-employed,534,0.320463985,41648.57307,34,Bachelor's,Married,0,12,899,Mortgage,17560.52898,9.443853012,128,99483.89642,0.908542473,Quarterly,44454.81214,0,1
900,37745.96494,Employed,526,0.275271445,35760.05227,67,High School,Married,8,9,900,Mortgage,24022.42631,9.018853237,286,11921.23473,0.912473465,Quarterly,49668.04275,3,1
901,55530.09963,Unemployed,824,0.435672158,6164.667492,54,Master's,Widowed,7,9,901,Personal,17208.85658,10.35324978,281,72733.89354,0.618538644,Monthly,4333.928058,2,0
902,44099.91782,Unemployed,612,0.164271834,42103.83923,30,High School,Divorced,4,18,902,Mortgage,37992.06981,8.209819245,138,5648.675227,0.661831391,Quarterly,43112.58142,0,1
903,50431.17234,Self-employed,348,0.109988665,33879.63605,36,PhD,Widowed,4,18,903,Personal,17138.32269,1.932857481,14,3504.105526,0.740655189,Quarterly,19525.78488,0,0
904,69176.77794,Employed,417,0.279615507,35154.18413,47,Bachelor's,Single,8,29,904,Business,7773.372252,9.766202399,304,10980.72248,0.798331453,Quarterly,26203.62233,2,0
905,52866.48602,Unemployed,353,0.194991423,18786.15918,62,Bachelor's,Married,2,7,905,Business,20552.98215,11.16834734,27,96565.82287,0.643676831,Annually,45740.79879,0,0
906,50696.54822,Self-employed,343,0.119845749,44084.69825,35,High School,Widowed,2,27,906,Mortgage,49015.80721,7.126112318,276,94115.92302,0.796243202,Quarterly,48668.95979,3,0
907,29602.15789,Unemployed,352,0.389839315,36543.20841,31,High School,Single,6,4,907,Personal,12068.18923,11.72349022,250,19795.81812,0.648893537,Annually,13108.19552,0,0
908,61193.80349,Retired,824,0.1446372,6516.93286,53,PhD,Divorced,8,13,908,Auto,30995.77429,4.564517541,274,16586.39739,0.527745361,Quarterly,10642.53855,3,0
909,59682.26272,Self-employed,401,0.3433278,20981.12369,53,Master's,Married,5,17,909,Business,22215.67944,4.487233979,145,24433.24111,0.501263775,Quarterly,4025.82793,1,0
910,82448.82085,Employed,697,0.2124199,44432.63774,37,PhD,Widowed,1,24,910,Personal,4480.203815,3.679129334,224,51796.92591,0.550575529,Annually,28089.89263,0,0
911,45383.32648,Employed,437,0.16939842,3312.638383,69,Master's,Divorced,0,2,911,Personal,24905.95369,6.521929257,26,57185.61089,0.89612535,Annually,680.2197725,3,0
912,53287.25491,Employed,686,0.251900609,48109.41436,36,Bachelor's,Widowed,1,14,912,Personal,35406.0521,12.93466248,339,22548.54633,0.980715656,Monthly,20594.91488,2,0
913,53740.75526,Employed,410,0.42057831,34278.96585,62,Master's,Single,0,3,913,Mortgage,26147.77882,12.67681284,140,75783.96741,0.7134831,Monthly,3669.200833,1,0
914,73661.7992,Unemployed,316,0.256837431,31937.4229,61,Master's,Divorced,9,5,914,Auto,43733.19712,6.668126808,133,31300.54036,0.756341977,Annually,20261.28915,0,0
915,48570.56701,Unemployed,481,0.40030786,14257.40357,24,Bachelor's,Widowed,9,14,915,Mortgage,15157.91382,9.453102936,252,92252.06689,0.573424085,Quarterly,1996.609463,3,0
916,54185.32289,Employed,835,0.150194519,13190.79765,74,Bachelor's,Divorced,8,3,916,Business,5226.209394,11.23102027,126,65843.90929,0.775515676,Monthly,41760.86303,0,0
917,59118.44765,Employed,840,0.409108568,47160.85275,61,Bachelor's,Single,9,23,917,Mortgage,46891.71497,4.756291457,208,43916.94383,0.572327451,Annually,10486.9497,3,0
918,52799.13685,Employed,470,0.19477333,15615.35026,70,PhD,Divorced,7,7,918,Personal,19531.62113,3.76990466,233,79096.24417,0.805607166,Annually,16415.43552,0,0
919,43303.49578,Unemployed,708,0.370957252,38999.75954,21,Bachelor's,Widowed,6,18,919,Mortgage,29243.87202,14.62329591,225,81882.50529,0.966629334,Quarterly,43502.39983,1,0
920,52911.34989,Employed,677,0.326312622,20262.96811,51,High School,Single,2,13,920,Personal,39808.15318,9.837023728,91,29402.91976,0.59784927,Annually,37313.30307,1,0
921,66104.47625,Employed,487,0.471657887,7823.449468,19,Bachelor's,Married,7,29,921,Auto,16891.36953,14.74911224,274,34301.59711,0.882281859,Monthly,10951.91808,0,0
922,34602.27051,Retired,529,0.254929007,1525.049587,22,Bachelor's,Widowed,1,23,922,Mortgage,36092.06237,6.059705826,146,93627.5378,0.511751211,Quarterly,3594.970933,0,0
923,51994.54511,Retired,418,0.126466076,27668.60951,72,Bachelor's,Widowed,1,27,923,Mortgage,7635.523641,10.99092795,317,16891.73332,0.687748621,Annually,35783.68884,4,0
924,39498.18778,Employed,455,0.107662194,48813.16211,27,Master's,Single,9,22,924,Mortgage,15273.39361,4.505149093,253,4693.966488,0.555374254,Annually,19535.12753,0,0
925,67925.69943,Self-employed,764,0.430743424,19087.6735,49,PhD,Single,2,10,925,Personal,8090.821171,5.026202312,314,45678.5046,0.676237721,Quarterly,38303.99996,0,0
926,27152.19643,Employed,403,0.309894255,18502.42437,59,Bachelor's,Married,6,25,926,Personal,40750.29736,8.410678637,281,80220.38507,0.58676846,Quarterly,22264.73862,1,1
927,41616.17229,Retired,801,0.410097621,17860.48927,58,PhD,Widowed,0,13,927,Mortgage,11909.81253,5.814844694,298,77280.97658,0.686652495,Quarterly,17300.12065,0,0
928,55658.17813,Self-employed,474,0.19377024,26506.64803,30,High School,Single,7,16,928,Mortgage,36152.77421,3.762891112,61,91993.29758,0.708761403,Monthly,22560.27041,2,0
929,73482.86044,Self-employed,720,0.238033498,22592.57929,56,High School,Married,6,9,929,Auto,47221.62147,5.048889477,200,53553.4661,0.650295561,Monthly,37427.94928,0,0
930,49013.74608,Employed,433,0.112041549,44115.81671,22,Bachelor's,Married,3,2,930,Auto,26860.83824,1.982603325,308,10456.43482,0.828310975,Annually,45111.01433,4,0
931,41672.0071,Retired,690,0.48459693,25770.51879,27,High School,Single,4,23,931,Business,27461.43042,11.00971889,25,59074.55295,0.959426026,Annually,2488.359829,3,0
932,78217.35604,Retired,800,0.367147163,25880.13407,27,PhD,Widowed,9,5,932,Auto,23590.64484,8.143574871,243,77950.36363,0.700297687,Quarterly,26205.57706,1,0
