Customer_ID,Age,Gender,Income_Level,Occupation,Marital_Status,Education_Level,Location,Policy_Type,Coverage_Amount,Premium_Amount,Policy_Tenure_Years,Claim_History,Payment_Preferences,Customer_Support_Tickets,Marketing_Engagement,Customer_Feedback,Risk_Appetite,Renewal_Behavior
1766,21,Female,High,Artist,Married,High School,Rural,Travel,70251,801,8,No,Monthly,0,Medium,Positive,High,On Time
1767,41,Female,High,Teacher,Divorced,High School,Rural,Life,68982,291,6,Yes,Monthly,5,High,Neutral,Medium,On Time
1768,65,Male,Medium,Lawyer,Married,Master,Suburban,Home,87051,375,3,Yes,Monthly,4,Medium,Positive,Low,Late
1769,69,Female,High,Teacher,Widowed,Bachelor,Urban,Life,71970,504,9,Yes,Annually,1,High,Neutral,Medium,On Time
1770,52,Male,Low,Artist,Divorced,Bachelor,Rural,Auto,73341,315,2,Yes,Monthly,0,Low,Negative,Medium,On Time
1771,19,Male,Low,Business Owner,Married,High School,Rural,Travel,86108,1584,5,No,Annually,1,Low,Negative,Low,Late
1772,68,Female,Medium,Engineer,Married,PhD,Urban,Travel,25298,1351,1,Yes,Monthly,1,Low,Neutral,High,Early
1773,50,Male,High,Artist,Divorced,Master,Urban,Life,12851,1051,1,No,Annually,0,High,Neutral,Low,Late
1774,36,Female,Medium,Engineer,Married,Bachelor,Urban,Auto,77748,1442,10,Yes,Monthly,5,High,Neutral,High,On Time
1775,47,Female,High,Engineer,Married,PhD,Urban,Life,60540,1582,5,Yes,Annually,4,High,Negative,Medium,Early
1776,62,Male,Low,Lawyer,Widowed,Bachelor,Urban,Home,14260,987,5,No,Annually,1,Medium,Positive,Medium,Late
1777,47,Male,High,Artist,Divorced,PhD,Urban,Health,36275,1746,10,Yes,Annually,4,Medium,Positive,Medium,Late
1778,62,Male,High,Doctor,Divorced,PhD,Suburban,Travel,57664,1865,9,Yes,Annually,4,High,Positive,Medium,On Time
1779,27,Male,High,Business Owner,Single,Master,Urban,Health,87020,356,1,No,Annually,3,Medium,Negative,High,Late
1780,55,Female,High,Artist,Divorced,Bachelor,Suburban,Health,79064,1374,4,Yes,Monthly,5,High,Positive,High,On Time
1781,41,Female,High,Artist,Single,Master,Rural,Life,46400,829,1,Yes,Monthly,3,Medium,Neutral,Medium,Early
1782,30,Female,Low,Teacher,Divorced,Master,Urban,Home,53664,277,4,No,Annually,4,High,Positive,Low,Early
1783,22,Male,High,Engineer,Divorced,PhD,Suburban,Life,35314,1037,3,No,Annually,0,High,Positive,Low,Late
1784,62,Male,Medium,Teacher,Widowed,High School,Suburban,Travel,97573,1127,10,Yes,Monthly,1,Medium,Neutral,Low,Late
1785,39,Male,Low,Lawyer,Single,Bachelor,Suburban,Health,46442,1678,9,Yes,Monthly,5,Low,Neutral,Low,On Time
1786,68,Female,Medium,Lawyer,Married,PhD,Suburban,Health,76108,1142,9,Yes,Monthly,4,Medium,Negative,Medium,Early
1787,51,Male,Low,Lawyer,Widowed,Master,Rural,Travel,47455,1846,1,No,Monthly,5,Low,Neutral,High,Late
1788,69,Female,High,Lawyer,Divorced,Bachelor,Suburban,Health,87206,1786,1,Yes,Annually,2,High,Positive,Medium,On Time
1789,50,Female,Low,Doctor,Divorced,PhD,Rural,Auto,26749,1831,6,No,Monthly,4,Low,Negative,Medium,Late
1790,68,Female,High,Teacher,Widowed,Master,Rural,Life,55364,116,9,Yes,Monthly,0,Medium,Neutral,Low,Early
1791,33,Male,High,Artist,Widowed,Bachelor,Suburban,Health,42996,757,4,No,Annually,1,Medium,Negative,High,Early
1792,33,Male,Medium,Teacher,Single,High School,Rural,Health,38844,1187,7,Yes,Monthly,2,Low,Positive,Medium,Early
1793,31,Male,Low,Artist,Single,PhD,Rural,Travel,97468,1911,1,Yes,Annually,5,High,Positive,High,On Time
1794,56,Female,Medium,Business Owner,Married,PhD,Suburban,Home,46399,1956,4,Yes,Annually,4,Low,Negative,Medium,Early
1795,47,Female,Medium,Business Owner,Widowed,Bachelor,Urban,Home,75861,1319,10,Yes,Annually,4,Medium,Positive,Medium,Late
1796,18,Male,High,Engineer,Divorced,PhD,Rural,Travel,82412,1447,3,No,Annually,1,High,Positive,High,Early
1797,26,Male,Low,Artist,Divorced,Master,Suburban,Health,30762,144,10,Yes,Monthly,4,Medium,Neutral,Medium,On Time
1798,18,Male,High,Doctor,Widowed,Bachelor,Suburban,Health,23883,807,5,Yes,Monthly,1,Medium,Negative,Medium,Early
1799,34,Female,High,Doctor,Single,Master,Suburban,Auto,94038,1010,1,Yes,Annually,3,Medium,Neutral,High,Late
1800,29,Female,High,Business Owner,Married,High School,Urban,Auto,44025,310,6,No,Monthly,1,High,Positive,Medium,On Time
1801,30,Male,High,Doctor,Divorced,Bachelor,Urban,Travel,28919,1360,8,Yes,Monthly,3,Medium,Neutral,High,Late
1802,33,Male,Low,Doctor,Widowed,Bachelor,Rural,Auto,82171,1886,4,Yes,Monthly,2,Medium,Positive,Medium,Early
1803,53,Female,Low,Artist,Married,Bachelor,Rural,Auto,42396,1823,5,No,Annually,2,Medium,Negative,Medium,Late
1804,38,Female,Medium,Business Owner,Divorced,High School,Urban,Life,92795,1346,4,No,Monthly,0,Low,Neutral,Low,On Time
1805,45,Female,Low,Artist,Single,PhD,Suburban,Life,85197,1841,5,Yes,Monthly,5,Medium,Positive,Medium,Late
1806,67,Female,High,Doctor,Married,Bachelor,Urban,Travel,73126,1281,3,Yes,Annually,2,Medium,Negative,Low,On Time
1807,53,Female,Low,Teacher,Divorced,Bachelor,Suburban,Health,94893,1254,10,No,Annually,5,High,Positive,High,Late
1808,47,Male,High,Doctor,Divorced,PhD,Rural,Auto,41720,372,4,Yes,Monthly,5,High,Positive,Low,Late
1809,65,Female,Medium,Lawyer,Divorced,High School,Suburban,Auto,45715,1392,5,Yes,Annually,3,High,Negative,Low,Early
1810,53,Male,Medium,Artist,Divorced,PhD,Suburban,Auto,82987,1520,6,Yes,Monthly,4,Medium,Positive,Low,On Time
1811,66,Female,Medium,Artist,Single,Bachelor,Urban,Health,66877,655,3,Yes,Annually,1,High,Positive,High,On Time
1812,48,Female,High,Artist,Single,High School,Suburban,Auto,21092,1540,10,No,Annually,0,Low,Neutral,Low,On Time
1813,48,Female,Medium,Doctor,Divorced,PhD,Suburban,Home,50755,1325,1,No,Monthly,5,Medium,Positive,High,Early
1814,21,Male,High,Artist,Single,High School,Urban,Home,99461,990,2,No,Annually,2,Low,Negative,Low,On Time
1815,70,Female,Low,Teacher,Married,High School,Urban,Travel,26318,1108,3,No,Monthly,1,Low,Positive,Low,Late
1816,18,Male,Medium,Doctor,Widowed,High School,Suburban,Home,79949,639,3,No,Annually,4,High,Neutral,High,Late
1817,33,Male,High,Lawyer,Widowed,High School,Rural,Travel,60550,1071,4,No,Annually,1,High,Positive,High,Early
1818,27,Female,High,Engineer,Single,PhD,Rural,Health,42605,844,7,No,Annually,1,High,Negative,High,Early
1819,21,Female,Medium,Artist,Widowed,PhD,Urban,Health,69010,1684,9,Yes,Monthly,4,Low,Positive,Medium,Late
1820,53,Female,Medium,Teacher,Divorced,Master,Rural,Travel,29820,194,1,No,Annually,5,Medium,Positive,High,Early
1821,41,Female,Medium,Artist,Divorced,High School,Urban,Life,17344,910,7,No,Annually,4,High,Negative,High,Late
1822,29,Male,Low,Doctor,Widowed,PhD,Rural,Life,12822,1335,6,Yes,Monthly,0,Medium,Neutral,Low,Late
1823,21,Male,Low,Teacher,Widowed,High School,Urban,Travel,10152,1294,2,Yes,Annually,2,Low,Negative,Medium,On Time
1824,25,Female,Medium,Lawyer,Widowed,PhD,Rural,Health,22872,130,9,No,Monthly,4,High,Positive,Low,Early
1825,65,Male,High,Artist,Married,Master,Rural,Travel,18448,1294,6,Yes,Annually,0,Low,Negative,High,Early
1826,61,Female,Low,Teacher,Widowed,PhD,Rural,Health,86842,1890,6,No,Annually,4,Low,Positive,Low,Early
1827,25,Female,High,Lawyer,Widowed,Bachelor,Rural,Life,64296,755,7,Yes,Monthly,5,High,Positive,Low,Early
1828,51,Male,Low,Lawyer,Divorced,Master,Urban,Home,87529,246,10,No,Annually,5,Medium,Positive,Low,On Time
1829,58,Male,Medium,Artist,Married,High School,Urban,Travel,51498,1231,1,Yes,Annually,3,Medium,Positive,High,Early
1830,18,Female,High,Lawyer,Widowed,Bachelor,Urban,Health,73051,194,6,No,Annually,0,High,Neutral,Medium,Late
1831,58,Male,Low,Business Owner,Widowed,Master,Urban,Travel,82637,1865,5,Yes,Monthly,0,Low,Positive,Medium,On Time
1832,19,Male,Low,Business Owner,Widowed,PhD,Urban,Travel,15095,424,2,No,Annually,0,High,Neutral,Low,Late
1833,64,Female,Low,Business Owner,Single,High School,Urban,Travel,87020,1783,7,Yes,Monthly,0,Low,Neutral,High,Late
1834,37,Male,Low,Doctor,Divorced,Bachelor,Rural,Home,46614,231,5,No,Annually,5,Low,Neutral,Medium,Late
1835,21,Female,High,Teacher,Widowed,Master,Suburban,Life,57423,564,3,No,Monthly,2,Low,Neutral,High,Late
1836,65,Male,Low,Teacher,Married,PhD,Rural,Health,54045,597,5,No,Annually,3,Low,Neutral,High,Early
1837,67,Male,High,Teacher,Single,Bachelor,Suburban,Travel,46467,973,4,No,Annually,5,Medium,Positive,High,Late
1838,52,Female,High,Doctor,Single,High School,Rural,Travel,75882,1883,6,No,Monthly,5,Medium,Negative,High,On Time
1839,63,Female,Medium,Doctor,Widowed,Master,Rural,Auto,27543,540,1,Yes,Monthly,3,High,Negative,Low,Early
1840,53,Female,Medium,Artist,Single,PhD,Urban,Travel,27374,1092,1,Yes,Annually,0,Medium,Positive,High,On Time
1841,23,Female,Low,Doctor,Divorced,Master,Rural,Travel,38842,231,4,Yes,Monthly,5,Medium,Positive,High,Early
1842,65,Female,Low,Teacher,Single,PhD,Suburban,Travel,27452,644,9,Yes,Monthly,1,Medium,Neutral,Medium,Early
1843,56,Male,Medium,Lawyer,Divorced,High School,Suburban,Health,31845,1422,7,No,Annually,0,Medium,Positive,Medium,Early
1844,38,Female,Low,Business Owner,Married,High School,Urban,Health,73751,695,2,Yes,Monthly,5,High,Positive,Low,Late
1845,37,Male,Medium,Business Owner,Single,Bachelor,Suburban,Life,74582,1181,9,No,Annually,5,High,Neutral,Medium,Late
1846,61,Male,Low,Teacher,Divorced,Master,Rural,Health,20319,731,3,No,Annually,5,Low,Neutral,Medium,Early
1847,29,Male,High,Lawyer,Single,PhD,Suburban,Home,38877,1070,4,No,Monthly,1,Low,Negative,High,Early
1848,61,Male,High,Artist,Married,Bachelor,Suburban,Home,32909,207,6,Yes,Monthly,0,High,Positive,Low,Late
1849,48,Male,Low,Lawyer,Widowed,Bachelor,Rural,Life,49429,426,10,No,Monthly,1,Medium,Neutral,High,Early
1850,33,Female,High,Artist,Married,Master,Rural,Home,52558,621,9,Yes,Annually,2,Low,Positive,High,Early
1851,21,Male,Medium,Doctor,Single,Bachelor,Suburban,Home,35414,1168,9,No,Monthly,2,High,Negative,High,Early
1852,50,Female,High,Engineer,Widowed,Master,Suburban,Home,76763,1985,4,Yes,Annually,5,High,Negative,Low,On Time
1853,61,Female,Medium,Lawyer,Married,Master,Suburban,Home,50011,1028,1,No,Annually,3,Low,Negative,Medium,On Time
1854,67,Male,High,Teacher,Divorced,PhD,Suburban,Life,51950,1571,6,No,Annually,3,High,Positive,Low,Late
1855,41,Male,High,Engineer,Divorced,Bachelor,Suburban,Home,67875,302,8,Yes,Monthly,4,High,Neutral,Low,Early
1856,51,Male,Medium,Business Owner,Widowed,Bachelor,Rural,Life,5966,229,3,No,Annually,4,Low,Negative,High,On Time
1857,37,Female,Medium,Lawyer,Married,Master,Suburban,Travel,21398,1165,10,No,Annually,2,Medium,Negative,Low,On Time
1858,43,Female,High,Teacher,Single,High School,Rural,Life,88442,709,10,No,Annually,1,Low,Neutral,High,Early
1859,45,Male,High,Doctor,Single,PhD,Suburban,Health,98807,206,10,Yes,Monthly,0,Low,Negative,Low,Early
1860,23,Female,High,Business Owner,Married,Master,Rural,Home,20867,137,5,Yes,Monthly,2,Low,Positive,Low,Early
1861,25,Male,Medium,Engineer,Single,Master,Urban,Auto,19917,847,6,Yes,Annually,3,High,Neutral,Low,On Time
1862,26,Male,Medium,Teacher,Divorced,Bachelor,Suburban,Health,20647,946,1,No,Annually,4,Medium,Neutral,Low,Late
1863,26,Female,Low,Lawyer,Divorced,Bachelor,Urban,Auto,58071,1599,9,No,Annually,2,Medium,Positive,High,Late
1864,34,Male,High,Artist,Single,High School,Urban,Life,20439,1071,4,Yes,Monthly,1,High,Neutral,High,On Time
1865,70,Male,Medium,Engineer,Widowed,PhD,Urban,Home,74260,1267,4,No,Annually,0,High,Positive,Low,Late
1866,64,Male,Low,Business Owner,Married,PhD,Rural,Auto,70596,272,8,Yes,Annually,3,High,Neutral,High,Early
1867,57,Male,Medium,Lawyer,Married,PhD,Suburban,Auto,68321,579,3,No,Annually,0,Low,Positive,Low,Late
1868,27,Female,High,Teacher,Married,Master,Urban,Life,24128,1350,4,Yes,Monthly,5,Medium,Neutral,High,On Time
1869,24,Male,Low,Artist,Widowed,PhD,Rural,Home,37727,874,1,Yes,Monthly,3,Medium,Negative,Medium,On Time
1870,55,Male,Low,Engineer,Widowed,Bachelor,Rural,Life,94663,979,7,No,Annually,1,Low,Neutral,Medium,On Time
1871,51,Male,Medium,Business Owner,Single,Bachelor,Rural,Life,9853,776,8,Yes,Monthly,4,Medium,Neutral,Low,Late
1872,60,Male,Medium,Teacher,Married,PhD,Urban,Auto,34913,946,8,Yes,Annually,5,High,Neutral,Low,On Time
1873,38,Female,Low,Teacher,Widowed,Master,Urban,Auto,48570,1150,7,No,Annually,2,Low,Neutral,Low,On Time
1874,50,Female,Low,Business Owner,Widowed,Bachelor,Urban,Life,34529,716,5,Yes,Monthly,1,Low,Positive,High,On Time
1875,33,Female,High,Artist,Single,PhD,Suburban,Life,54972,148,10,No,Annually,0,High,Positive,Medium,Early
1876,40,Male,Low,Engineer,Single,PhD,Rural,Travel,69923,1877,3,No,Monthly,0,Low,Neutral,Low,On Time
1877,57,Female,Low,Business Owner,Divorced,Master,Suburban,Health,90721,1750,8,No,Annually,2,Medium,Negative,High,Late
1878,60,Male,High,Lawyer,Divorced,PhD,Suburban,Life,48222,840,7,No,Monthly,1,Medium,Positive,High,Early
1879,29,Female,Medium,Teacher,Widowed,High School,Rural,Home,14059,1932,2,No,Annually,0,Medium,Negative,Low,Early
1880,46,Male,High,Engineer,Married,PhD,Suburban,Health,66857,321,10,No,Monthly,5,Medium,Negative,Low,Late
1881,33,Male,Medium,Teacher,Married,Bachelor,Suburban,Auto,51236,200,3,Yes,Annually,0,Medium,Positive,Low,Early
1882,35,Female,Low,Lawyer,Widowed,Master,Urban,Auto,26361,619,1,Yes,Annually,1,High,Neutral,Medium,Early
1883,58,Female,Low,Doctor,Single,High School,Suburban,Health,84991,1215,1,Yes,Annually,5,Low,Positive,Medium,Early
1884,56,Male,Medium,Teacher,Divorced,PhD,Urban,Auto,23042,113,4,No,Monthly,4,Low,Positive,Low,Early
1885,53,Male,High,Engineer,Widowed,PhD,Urban,Life,76711,877,3,Yes,Annually,3,Low,Negative,Medium,Early
1886,43,Female,Low,Teacher,Single,PhD,Rural,Health,35048,854,8,Yes,Monthly,3,Medium,Negative,Medium,Late
1887,44,Male,Medium,Doctor,Married,PhD,Suburban,Travel,7338,1716,7,No,Monthly,5,Medium,Neutral,Medium,Early
1888,63,Male,High,Business Owner,Married,Bachelor,Suburban,Home,45518,1966,4,No,Annually,2,Low,Positive,Low,Late
1889,45,Female,High,Artist,Widowed,PhD,Urban,Home,28264,1447,4,Yes,Annually,2,High,Negative,Medium,Early
1890,28,Male,High,Doctor,Widowed,Bachelor,Suburban,Life,69671,268,7,Yes,Annually,5,High,Negative,Low,Late
1891,22,Female,Low,Artist,Single,Bachelor,Urban,Auto,25429,1000,5,No,Annually,3,Medium,Positive,High,Early
1892,49,Female,Low,Lawyer,Single,Master,Rural,Life,64873,423,9,No,Monthly,1,High,Neutral,Medium,Early
1893,65,Male,Low,Engineer,Divorced,PhD,Suburban,Home,83753,978,10,No,Monthly,5,Medium,Negative,Low,Early
1894,44,Male,Low,Business Owner,Divorced,Bachelor,Rural,Home,64172,1436,8,No,Monthly,3,High,Neutral,Medium,Late
1895,20,Male,Medium,Engineer,Married,Master,Rural,Travel,97453,515,3,No,Monthly,1,High,Neutral,High,Late
1896,42,Female,High,Artist,Widowed,Master,Urban,Life,32217,1139,7,No,Annually,4,Medium,Positive,High,Early
1897,65,Male,Low,Doctor,Widowed,PhD,Urban,Auto,61698,524,4,Yes,Annually,0,Medium,Positive,High,Early
1898,24,Male,High,Artist,Single,PhD,Suburban,Home,51062,1599,2,Yes,Monthly,5,High,Negative,High,Early
1899,53,Female,Low,Business Owner,Divorced,Master,Rural,Life,13029,296,8,No,Monthly,1,Medium,Positive,High,On Time
1900,30,Male,High,Engineer,Divorced,Bachelor,Rural,Health,31594,1279,6,No,Monthly,2,Medium,Negative,Low,Late
1901,55,Male,High,Teacher,Divorced,Bachelor,Urban,Health,74128,1565,10,No,Annually,2,High,Neutral,Medium,Late
1902,66,Female,Medium,Artist,Single,Bachelor,Suburban,Health,84215,1776,10,No,Annually,2,Low,Positive,Low,Late
1903,32,Male,High,Business Owner,Divorced,Bachelor,Urban,Auto,96276,1982,3,No,Annually,4,Low,Positive,Medium,On Time
1904,31,Female,Low,Engineer,Married,PhD,Suburban,Auto,26959,1781,3,Yes,Annually,1,Medium,Negative,High,Early
1905,30,Female,Low,Doctor,Widowed,Master,Rural,Life,55899,1156,1,Yes,Annually,2,High,Negative,High,On Time
1906,41,Female,Medium,Engineer,Divorced,High School,Suburban,Auto,6958,1764,5,Yes,Monthly,5,Medium,Positive,Low,On Time
1907,23,Male,Low,Business Owner,Widowed,PhD,Suburban,Travel,32593,298,9,No,Annually,0,Medium,Positive,Low,Early
1908,50,Female,High,Lawyer,Divorced,PhD,Suburban,Life,88176,1370,9,No,Monthly,2,Medium,Negative,Medium,On Time
1909,66,Male,High,Artist,Widowed,High School,Urban,Home,75475,1760,6,Yes,Monthly,4,Medium,Negative,High,Early
1910,40,Male,Low,Doctor,Single,Master,Rural,Travel,57423,1465,2,Yes,Annually,4,High,Neutral,High,On Time
1911,37,Male,High,Teacher,Widowed,High School,Rural,Travel,40869,1390,4,Yes,Monthly,5,Low,Neutral,High,Late
1912,29,Female,High,Artist,Married,High School,Suburban,Life,10871,270,5,No,Annually,0,High,Neutral,Low,Early
1913,52,Male,Low,Business Owner,Divorced,Master,Urban,Home,55011,372,9,Yes,Monthly,5,Low,Neutral,Low,Late
1914,29,Male,Low,Lawyer,Widowed,High School,Urban,Auto,82070,896,5,No,Annually,5,Low,Negative,Medium,Early
1915,54,Male,Medium,Doctor,Married,High School,Rural,Life,57602,1291,8,No,Annually,2,Medium,Neutral,Low,Early
1916,39,Male,Low,Lawyer,Single,High School,Suburban,Health,69682,1080,1,Yes,Monthly,0,Medium,Neutral,Medium,On Time
1917,49,Female,Medium,Artist,Widowed,Master,Suburban,Auto,35468,1578,8,Yes,Annually,1,High,Positive,Medium,Late
1918,59,Male,High,Teacher,Single,Master,Urban,Travel,13496,600,10,Yes,Monthly,3,Low,Positive,High,On Time
1919,44,Male,Low,Doctor,Single,Master,Rural,Home,72042,1973,3,Yes,Annually,4,Low,Positive,Medium,Late
1920,36,Male,Medium,Teacher,Divorced,Bachelor,Rural,Travel,40419,745,1,No,Annually,4,Medium,Negative,Low,On Time
1921,62,Male,High,Artist,Single,Bachelor,Suburban,Health,7643,787,7,No,Monthly,4,Medium,Neutral,Low,On Time
1922,65,Female,Low,Lawyer,Widowed,PhD,Suburban,Health,12117,637,5,Yes,Monthly,5,High,Neutral,Medium,Late
1923,32,Female,Medium,Doctor,Married,PhD,Rural,Travel,59644,376,1,Yes,Annually,1,Medium,Neutral,Low,Late
1924,34,Female,Medium,Teacher,Widowed,Master,Suburban,Health,27111,543,6,Yes,Annually,0,High,Neutral,Medium,Late
1925,27,Female,Medium,Doctor,Widowed,PhD,Suburban,Life,59390,1922,6,Yes,Annually,4,Medium,Negative,High,On Time
1926,35,Female,High,Engineer,Single,Bachelor,Suburban,Travel,64576,737,9,Yes,Monthly,2,High,Negative,Low,Early
1927,34,Male,Medium,Business Owner,Widowed,PhD,Urban,Home,17025,1288,3,No,Annually,1,High,Negative,High,Early
1928,62,Female,Medium,Teacher,Married,PhD,Rural,Life,58610,159,1,No,Monthly,2,Medium,Negative,High,Early
1929,25,Female,Low,Business Owner,Married,High School,Suburban,Health,51774,594,7,No,Annually,1,Low,Positive,Low,On Time
1930,25,Male,Medium,Engineer,Widowed,High School,Urban,Life,14658,126,1,Yes,Monthly,4,Medium,Negative,Low,On Time
1931,55,Male,Low,Teacher,Widowed,Master,Suburban,Home,58371,681,3,Yes,Monthly,5,Medium,Negative,High,On Time
1932,33,Male,Low,Doctor,Divorced,High School,Rural,Health,14501,1791,10,No,Annually,0,Low,Negative,Medium,Late
1933,50,Female,Medium,Business Owner,Widowed,PhD,Suburban,Auto,18950,1658,1,No,Annually,4,Low,Negative,Medium,Early
1934,35,Female,High,Business Owner,Divorced,PhD,Suburban,Health,64244,928,10,Yes,Annually,0,Medium,Positive,Medium,Early
1935,28,Male,Low,Teacher,Widowed,High School,Rural,Life,70556,992,8,No,Annually,5,Medium,Negative,Medium,Late
1936,58,Female,High,Teacher,Divorced,Bachelor,Rural,Home,59259,1837,7,Yes,Monthly,4,High,Negative,Low,Early
1937,23,Male,High,Teacher,Widowed,Bachelor,Suburban,Health,68298,1577,7,Yes,Monthly,3,Medium,Positive,High,On Time
1938,40,Female,Low,Engineer,Single,Bachelor,Rural,Travel,70054,1603,1,Yes,Annually,4,High,Positive,Medium,Late
1939,62,Male,High,Teacher,Married,PhD,Urban,Life,89070,670,2,No,Monthly,3,Low,Negative,High,On Time
1940,70,Female,Low,Engineer,Married,PhD,Urban,Travel,83771,691,6,Yes,Monthly,0,High,Neutral,Low,Late
1941,36,Female,Medium,Doctor,Single,Master,Rural,Travel,46410,1421,9,Yes,Monthly,2,Medium,Negative,Low,On Time
1942,45,Female,Low,Teacher,Married,PhD,Suburban,Travel,52921,1224,2,Yes,Monthly,4,Medium,Negative,High,On Time
1943,49,Female,Low,Lawyer,Divorced,PhD,Rural,Auto,78071,1310,9,Yes,Monthly,0,Low,Negative,Medium,Late
1944,20,Male,High,Doctor,Widowed,High School,Rural,Auto,26780,443,6,No,Monthly,2,Medium,Neutral,High,Late
1945,60,Male,Medium,Lawyer,Married,High School,Urban,Travel,30263,1239,3,No,Annually,0,High,Positive,High,Early
1946,44,Male,High,Business Owner,Married,Master,Rural,Life,73128,454,5,No,Annually,4,High,Negative,Low,On Time
1947,31,Female,Medium,Teacher,Widowed,High School,Urban,Home,59225,1283,8,Yes,Annually,4,Medium,Positive,High,On Time
1948,60,Male,High,Business Owner,Widowed,Bachelor,Suburban,Travel,50517,664,5,Yes,Annually,0,Low,Neutral,High,Late
1949,21,Female,Low,Engineer,Married,High School,Rural,Home,13201,902,7,Yes,Annually,2,High,Neutral,Low,Late
1950,32,Female,Low,Lawyer,Divorced,High School,Rural,Travel,58299,1800,5,Yes,Annually,5,Low,Positive,High,Early
1951,29,Female,High,Engineer,Single,Bachelor,Suburban,Health,67287,1311,1,No,Annually,0,Medium,Neutral,Low,Early
1952,55,Female,Low,Teacher,Married,High School,Suburban,Travel,15395,547,6,No,Monthly,5,High,Neutral,Medium,On Time
1953,66,Male,Low,Artist,Single,PhD,Urban,Auto,79872,924,4,Yes,Monthly,5,Medium,Positive,Medium,Early
1954,49,Female,High,Business Owner,Single,PhD,Rural,Auto,14882,1089,10,Yes,Monthly,2,Medium,Negative,Low,Early
1955,54,Male,Medium,Business Owner,Single,High School,Rural,Life,10854,444,1,No,Monthly,3,Low,Negative,Low,On Time
1956,62,Female,High,Business Owner,Divorced,High School,Urban,Auto,90042,1947,1,Yes,Monthly,1,Low,Neutral,Low,Early
